ID,NAME,ADDRESS,CITY,STATE,ZIP,FIPS,CBSA 2015,CBSA 2017,CBSA 2018,RUCA Code,FORHP Rural/Urban 2018,SPECIAL PAYMENT,PHONE NUMBER,"CERTIFIED BEDS, POS","TOTAL BEDS, POS","BEDS, PSF","ACUTE BEDS, HCRIS"
440144,TENNOVA HEALTHCARE-HARTON,1801 N JACKSON ST BOX 460,TULLAHOMA,TN,37388,47031,Micro,Micro,Micro,4.0,Rural,MDH/RRC,9313933000,137,137,92,96
440148,SAINT THOMAS DEKALB HOSPITAL,520 W MAIN ST,SMITHVILLE,TN,37166,47041,Neither,Neither,Neither,7.0,Rural,NONE,6152155000,71,71,51,52
440150,TRISTAR SUMMIT MEDICAL CENTER,5655 FRIST BLVD,HERMITAGE,TN,37076,47037,Metro,Metro,Metro,1.0,Urban,NONE,6153163000,200,200,155,170
440151,SAINT THOMAS RIVER PARK HOSPITAL,1559 SPARTA STREET,MC MINNVILLE,TN,37110,47177,Micro,Micro,Micro,4.0,Rural,MDH,9318154101,152,152,98,79
440152,REGIONAL ONE HEALTH,877 JEFFERSON AVENUE,MEMPHIS,TN,38103,47157,Metro,Metro,Metro,1.0,Urban,NONE,9015457928,631,631,293,288
440153,TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER,435 2ND ST,NEWPORT,TN,37821,47029,Micro,Micro,Micro,4.0,Rural,MDH,4236252200,74,74,28,32
440156,PARKRIDGE MEDICAL CENTER,2333 MCCALLIE AVE,CHATTANOOGA,TN,37404,47065,Metro,Metro,Metro,1.0,Urban,NONE,4238944220,621,621,373,380
440159,DELTA MEDICAL CENTER,3000 GETWELL RD,MEMPHIS,TN,38118,47157,Metro,Metro,Metro,1.0,Urban,NONE,9013698100,243,243,113,112
440161,TRISTAR CENTENNIAL MEDICAL CENTER,2300 PATTERSON STREET,NASHVILLE,TN,37203,47037,Metro,Metro,Metro,1.0,Urban,NONE,6153421000,733,733,488,472
440173,PARKWEST MEDICAL CENTER,9352 PARK WEST BLVD,KNOXVILLE,TN,37923,47093,Metro,Metro,Metro,1.0,Urban,NONE,8659709800,555,555,393,398
440175,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,HWY 43 S BOX 847,LAWRENCEBURG,TN,38464,47099,Micro,Micro,Micro,4.0,Rural,MDH,9317626571,99,99,83,89
440176,INDIAN PATH COMMUNITY HOSPITAL,2000 BROOKSIDE DR,KINGSPORT,TN,37660,47163,Metro,Metro,Metro,1.0,Urban,NONE,4234311941,300,300,138,148
440180,"JELLICO MEDICAL CENTER, INC",188 HOSPITAL LANE,JELLICO,TN,37762,47013,Metro,Metro,Metro,10.0,Rural,NONE,4237847252,54,54,35,34
440183,ST FRANCIS HOSPITAL,5959 PARK AVE,MEMPHIS,TN,38119,47157,Metro,Metro,Metro,1.0,Urban,NONE,9017651000,519,519,351,353
440184,FRANKLIN WOODS COMMUNITY HOSPITAL,300 MED TECH PARKWAY,JOHNSON CITY,TN,37604,47179,Metro,Metro,Metro,1.0,Urban,NONE,4233021120,139,139,67,80
440185,TENNOVA HEALTHCARE-CLEVELAND,2305 CHAMBLISS AVE NW,CLEVELAND,TN,37311,47011,Metro,Metro,Metro,1.0,Urban,NONE,4233394132,351,351,168,183
440187,LIVINGSTON REGIONAL HOSPITAL,315 OAK ST BOX 550,LIVINGSTON,TN,38570,47133,Micro,Micro,Micro,7.2,Rural,MDH,9318235611,110,110,83,90
440192,SAINT THOMAS HIGHLANDS HOSPITAL,401 SEWELL DR,SPARTA,TN,38583,47185,Neither,Neither,Neither,7.2,Rural,MDH,9317389211,60,60,31,32
440193,TENNOVA HEALTHCARE-LEBANON,1411 BADDOUR PARKWAY,LEBANON,TN,37087,47189,Metro,Metro,Metro,4.1,Rural,NONE,6154448262,250,250,163,170
440194,TRISTAR HENDERSONVILLE MEDICAL CENTER,355 NEW SHACKLE ISLAND RD,HENDERSONVILLE,TN,37075,47165,Metro,Metro,Metro,1.0,Urban,NONE,6153381000,148,148,97,129
440197,TRISTAR SOUTHERN HILLS MEDICAL CENTER,391 WALLACE RD,NASHVILLE,TN,37211,47037,Metro,Metro,Metro,1.0,Urban,NONE,6157814000,180,180,95,103
440200,SAINT THOMAS STONES RIVER HOSPITAL,324 DOOLITTLE ROAD,WOODBURY,TN,37190,47015,Metro,Metro,Metro,2.0,Urban,NONE,6155634001,55,55,29,30
440218,SAINT THOMAS HOSPITAL FOR SPECIALTY SURGERY,2011 MURPHY AVENUE,NASHVILLE,TN,37203,47037,Metro,Metro,Metro,1.0,Urban,NONE,6155158200,23,23,22,23
440227,TRISTAR STONECREST MEDICAL CENTER,200 STONECREST BOULEVARD,SMYRNA,TN,37167,47149,Metro,Metro,Metro,1.0,Urban,NONE,6157682000,75,75,94,109
440228,SAINT FRANCIS BARTLETT MEDICAL CENTER,2986 KATE BOND RD,BARTLETT,TN,38133,47157,Metro,Metro,Metro,1.0,Urban,NONE,9018207050,196,196,146,156
440229,(CLOSED) BEHAVIORAL HEALTHCARE CENTER AT CLARK,930 PROFESSONIAL PARK DRIVE,CLARKSVILLE,TN,37040,47125,Metro,Metro,Metro,1.0,Urban,NONE,9315386420,26,26,26,.
440231,TRUSTPOINT HOSPITAL,1009 NORTH THOMPSON LANE,MURFREESBORO,TN,37129,47149,Metro,Metro,Metro,1.1,Urban,NONE,6158671111,86,86,10,10
440235,BIG SOUTH FORK MEDICAL CENTER,18797 ALBERTA STREET,ONEIDA,TN,37841,47151,Neither,Neither,Neither,7.0,Rural,NONE,4232865300,25,25,25,25
441300,SAINT THOMAS HICKMAN HOSPITAL,135 EAST SWAN STREET,CENTERVILLE,TN,37033,47081,Metro,Metro,Neither,10.0,Rural,CAH,9317294271,25,25,.,25
441301,TROUSDALE MEDICAL CENTER,500 CHURCH STREET,HARTSVILLE,TN,37074,47169,Metro,Metro,Metro,3.0,Urban,CAH,6153742221,25,25,.,25
441303,THREE RIVERS HOSPITAL,451 HIGHWAY 13 SOUTH,WAVERLY,TN,37185,47085,Neither,Neither,Neither,7.0,Rural,CAH,9312964203,25,25,.,25
441304,JOHNSON COUNTY COMMUNITY HOSPITAL,1901 S SHADY ST,MOUNTAIN CITY,TN,37683,47091,Neither,Neither,Neither,7.0,Rural,CAH,4237271110,2,2,.,2
441305,MACON COMMUNITY HOSPITAL,204 MEDICAL DRIVE,LAFAYETTE,TN,37083,47111,Metro,Metro,Metro,7.0,Rural,CAH,6156662147,25,25,.,25
441306,ERLANGER BLEDSOE HOSPITAL,71 WHEELERTOWN AVENUE,PIKEVILLE,TN,37367,47007,Neither,Neither,Neither,10.0,Rural,CAH,4234472112,25,31,.,25
441309,MARSHALL MEDICAL CENTER,1080 NORTH ELLINGTON PARKWAY,LEWISBURG,TN,37091,47117,Micro,Micro,Micro,4.0,Rural,CAH,9313596276,25,25,.,25
441310,RHEA MEDICAL CENTER,9400 RHEA COUNTY HIGHWAY,DAYTON,TN,37321,47143,Micro,Micro,Micro,5.0,Rural,CAH,4237751121,25,25,.,25
441311,TRISTAR ASHLAND CITY MEDICAL CENTER,313 NORTH MAIN ST,ASHLAND CITY,TN,37015,47021,Metro,Metro,Metro,2.0,Urban,CAH,6157923030,12,12,.,12
441313,HANCOCK COUNTY HOSPITAL,1519 MAIN STREET HWY 33,SNEEDVILLE,TN,37869,47067,Neither,Neither,Neither,2.0,Rural,CAH,4237335001,10,10,.,10
441314,LAUDERDALE COMMUNITY HOSPITAL,326 ASBURY AVENUE,RIPLEY,TN,38063,47097,Neither,Neither,Neither,7.0,Rural,CAH,7312212200,25,25,.,25
441316,CAMDEN GENERAL HOSPITAL,175 HOSPITAL DRIVE,CAMDEN,TN,38320,47005,Neither,Neither,Neither,7.0,Rural,CAH,7315840109,25,25,.,25
441318,PIONEER COMMUNITY HOSPITAL OF SCOTT,18797 ALBERTA STREET,ONEIDA,TN,37841,47151,Neither,Neither,Neither,7.0,Rural,CAH,4232865300,25,25,.,25
441319,(CLOSED) CUMBERLAND RIVER HOSPITAL,100 OLD JEFFERSON ST,CELINA,TN,38551,47027,Neither,Neither,Neither,6.0,Rural,CAH,9312433581,36,36,.,25
441320,BOLIVAR GENERAL HOSPITAL,650 NUCKOLLS ROAD,BOLIVAR,TN,38008,47069,Neither,Neither,Neither,7.0,Rural,CAH,7316583100,25,25,.,.
441322,HOUSTON COUNTY COMMUNITY HOSPITAL,5001 EAST MAIN STREET,ERIN,TN,37061,47083,Neither,Neither,Neither,2.0,Rural,CAH,9312894211,25,25,.,25
450002,THE HOSPITALS OF PROVIDENCE MEMORIAL CAMPUS,2001 N OREGON ST,EL PASO,TX,79902,48141,Metro,Metro,Metro,1.0,Urban,NONE,9155776011,500,500,441,307
450007,PETERSON REGIONAL MEDICAL CENTER,551 HILL COUNTRY DRIVE,KERRVILLE,TX,78028,48265,Micro,Micro,Micro,4.0,Rural,MDH/RRC,8308964200,124,124,88,84
450010,UNITED REGIONAL HEALTH CARE SYSTEM,1600 11TH STREET,WICHITA FALLS,TX,76301,48485,Metro,Metro,Metro,1.0,Urban,SCH,9407643055,565,565,248,250
450011,ST JOSEPH REGIONAL HEALTH CENTER,2801 FRANCISCAN DR,BRYAN,TX,77802,48041,Metro,Metro,Metro,1.0,Urban,RRC,9797763912,316,316,190,214
450015,PARKLAND HEALTH AND HOSPITAL SYSTEM,5200 HARRY HINES BLVD,DALLAS,TX,75235,48113,Metro,Metro,Metro,1.0,Urban,NONE,2145908000,968,968,707,771
450018,UNIVERSITY OF TEXAS MEDICAL BRANCH,301 UNIVERSITY BOULEVARD,GALVESTON,TX,77555,48167,Metro,Metro,Metro,4.0,Rural,NONE,4097721011,740,1236,566,561
450021,BAYLOR UNIVERSITY MEDICAL CENTER,3500 GASTON AVE,DALLAS,TX,75246,48113,Metro,Metro,Metro,1.0,Urban,NONE,2148200111,914,914,830,824
450023,CITIZENS MEDICAL CENTER,2701 HOSPITAL DRIVE,VICTORIA,TX,77901,48469,Metro,Metro,Metro,1.0,Urban,RRC,3615739181,317,317,313,313
450024,UNIVERSITY MEDICAL CENTER OF EL PASO,4815 ALAMEDA AVE,EL PASO,TX,79905,48141,Metro,Metro,Metro,1.0,Urban,NONE,9155217602,354,354,242,271
450028,VALLEY BAPTIST MEDICAL CENTER- BROWNSVILLE,1040 W JEFFERSON ST,BROWNSVILLE,TX,78520,48061,Metro,Metro,Metro,1.0,Urban,NONE,9565441400,240,240,238,243
450029,LAREDO MEDICAL CENTER,1700 EAST SAUNDERS,LAREDO,TX,78044,48479,Metro,Metro,Metro,1.0,Urban,RRC,9567965000,326,326,231,284
450032,CHRISTUS GOOD SHEPHERD MEDICAL CENTER,700 E MARSHALL AVE,LONGVIEW,TX,75601,48183,Metro,Metro,Metro,1.0,Urban,NONE,9039276712,474,574,377,405
450033,VHS HARLINGEN HOSPITAL COMPANY LLC,2101 PEASE ST,HARLINGEN,TX,78550,48061,Metro,Metro,Metro,1.0,Urban,NONE,9563891100,578,578,364,374
450034,CHRISTUS SOUTHEAST TEXAS- ST ELIZABETH,2830 CALDER AVENUE,BEAUMONT,TX,77702,48245,Metro,Metro,Metro,1.0,Urban,RRC,4098927171,553,666,427,370
450035,ST JOSEPH MEDICAL CENTER,1401 ST. JOSEPH PARKWAY,HOUSTON,TX,77002,48201,Metro,Metro,Metro,1.0,Urban,NONE,7137571000,314,792,237,248
450039,JPS HEALTH NETWORK,1500 S MAIN ST,FORT WORTH,TX,76104,48439,Metro,Metro,Metro,1.0,Urban,NONE,8179213431,429,429,408,430
450040,COVENANT MEDICAL CENTER,3615 19TH STREET,LUBBOCK,TX,79410,48303,Metro,Metro,Metro,1.0,Urban,NONE,8067254431,381,381,423,394
450042,PROVIDENCE HEALTH CENTER,6901 MEDICAL PARKWAY,WACO,TX,76712,48309,Metro,Metro,Metro,1.0,Urban,NONE,2547514000,278,278,226,229
450044,UT SOUTHWESTERN UNIVERSITY HOSPITAL,6201 HARRY HINES BLVD,DALLAS,TX,75390,48113,Metro,Metro,Metro,1.0,Urban,RRC,2146335555,550,550,458,459
450046,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,600 ELIZABETH STREET,CORPUS CHRISTI,TX,78404,48355,Metro,Metro,Metro,1.0,Urban,NONE,3619024103,1254,1254,486,468
450051,METHODIST DALLAS MEDICAL CENTER,1441 NORTH BECKLEY AVENUE,DALLAS,TX,75203,48113,Metro,Metro,Metro,1.0,Urban,NONE,2149472879,478,478,358,376
450054,BAYLOR SCOTT & WHITE  CLINIC - TEMPLE,2401 S  31ST ST,TEMPLE,TX,76508,48027,Metro,Metro,Metro,1.0,Urban,NONE,2547242111,640,640,582,610
450055,ROLLING PLAINS MEMORIAL HOSPITAL,200 E ARIZONA,SWEETWATER,TX,79556,48353,Micro,Micro,Micro,4.0,Rural,SCH,3252351701,44,85,37,39
450056,ASCENSION SETON MEDICAL CENTER AUSTIN,1201 W 38TH ST,AUSTIN,TX,78705,48453,Metro,Metro,Metro,1.0,Urban,NONE,5123241000,524,524,436,448
450058,BAPTIST MEDICAL CENTER,111 DALLAS STREET,SAN ANTONIO,TX,78205,48029,Metro,Metro,Metro,1.0,Urban,NONE,2102978256,1826,1826,1360,1405
450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,800 W RANDOL MILL RD,ARLINGTON,TX,76012,48439,Metro,Metro,Metro,1.0,Urban,NONE,8175486100,369,369,256,194
450068,MEMORIAL HERMANN TEXAS MEDICAL CENTER,6411 FANNIN,HOUSTON,TX,77030,48201,Metro,Metro,Metro,1.0,Urban,NONE,7137043700,1034,1098,919,993
450072,BRAZOSPORT REGIONAL HEALTH SYSTEM,100 MEDICAL DRIVE,LAKE JACKSON,TX,77566,48039,Metro,Metro,Metro,1.0,Urban,NONE,9792974411,165,165,82,80
450076,"UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,THE",1515 HOLCOMBE BLVD,HOUSTON,TX,77030,48201,Metro,Metro,Metro,1.0,Urban,CANCER,7137922121,666,666,672,674
450078,ANSON GENERAL HOSPITAL,101 AVENUE J,ANSON,TX,79501,48253,Metro,Metro,Metro,10.1,Rural,MDH,3258233231,25,45,6,7
450079,BAYLOR MEDICAL CENTER AT IRVING,1901 N MACARTHUR BLVD,IRVING,TX,75061,48113,Metro,Metro,Metro,1.0,Urban,NONE,9725798100,288,288,182,204
450080,TITUS REGIONAL MEDICAL CENTER,2001 N JEFFERSON,MOUNT PLEASANT,TX,75455,48449,Micro,Micro,Micro,4.0,Rural,SCH/RRC,9035776000,165,165,91,49
450082,CHRISTUS SPOHN HOSPITAL BEEVILLE,1500 E HOUSTON HWY,BEEVILLE,TX,78102,48025,Micro,Micro,Micro,4.0,Rural,SCH,3613542000,69,69,56,40
450083,UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL,1000 SOUTH BECKHAM AVE,TYLER,TX,75701,48423,Metro,Metro,Metro,1.0,Urban,NONE,9035970351,397,502,397,339
450085,GRAHAM REGIONAL MEDICAL CENTER,1301 MONTGOMERY ROAD,GRAHAM,TX,76450,48503,Neither,Neither,Neither,7.0,Rural,SCH,9405493400,37,42,23,25
450087,MEDICAL CITY NORTH HILLS,4401 BOOTH CALLOWAY ROAD,NORTH RICHLAND HILLS,TX,76180,48439,Metro,Metro,Metro,1.0,Urban,NONE,8172551000,140,140,131,137
450090,NORTH TEXAS MEDICAL CENTER,1900 HOSPITAL BLVD,GAINESVILLE,TX,76240,48097,Micro,Micro,Micro,4.0,Rural,SCH,9406128600,60,60,48,36
450092,FORT DUNCAN MEDICAL CENTER,3333 N FOSTER MALDONADO BLVD,EAGLE PASS,TX,78852,48323,Micro,Micro,Micro,4.0,Rural,SCH,8307735321,61,101,84,86
450097,HCA HOUSTON HEALTHCARE SOUTHEAST,4000 SPENCER HWY,PASADENA,TX,77504,48201,Metro,Metro,Metro,1.0,Urban,NONE,7133591000,413,481,282,236
450099,PAMPA REGIONAL MEDICAL CENTER,1 MEDICAL PLAZA,PAMPA,TX,79065,48179,Micro,Micro,Micro,4.0,Rural,SCH,8066653721,109,109,32,97
450101,BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST,100 HILLCREST MEDICAL BLVD,WACO,TX,76712,48309,Metro,Metro,Metro,1.0,Urban,RRC,2542022000,236,236,227,212
450102,CHRISTUS MOTHER FRANCES HOSPITAL,800 EAST DAWSON,TYLER,TX,75701,48423,Metro,Metro,Metro,1.0,Urban,NONE,9035938441,308,482,432,421
450104,GUADALUPE REGIONAL MEDICAL CENTER,1215 E COURT ST,SEGUIN,TX,78155,48187,Metro,Metro,Metro,4.0,Rural,NONE,8303792411,153,153,123,117
450107,LAS PALMAS MEDICAL CENTER,1801 NORTH OREGON STREET,EL PASO,TX,79902,48141,Metro,Metro,Metro,1.0,Urban,NONE,9155211200,703,703,473,496
450108,CONNALLY MEMORIAL MEDICAL CENTER,499 10TH STREET,FLORESVILLE,TX,78114,48493,Metro,Metro,Metro,2.0,Urban,NONE,8303931300,44,44,42,44
450119,SOUTH TEXAS HEALTH SYSTEM,1102 W TRENTON ROAD,EDINBURG,TX,78539,48215,Metro,Metro,Metro,1.0,Urban,RRC,9566324484,870,870,657,788
450124,DELL SETON  MED CENTER AT THE UNIVERSITY OF TX,601 E 15TH STREET,AUSTIN,TX,78701,48453,Metro,Metro,Metro,1.0,Urban,NONE,5123247000,210,210,194,211
450128,KNAPP MEDICAL CENTER,1401 EAST EIGHT STREET,WESLACO,TX,78596,48215,Metro,Metro,Metro,1.0,Urban,NONE,9569688567,233,233,182,186
450130,NIX HEALTH CARE SYSTEM,1975 BABCOCK RD,SAN ANTONIO,TX,78229,48029,Metro,Metro,Metro,1.0,Urban,NONE,2102712188,375,375,187,201
450132,MEDICAL CENTER HOSPITAL,500 W 4TH STREET,ODESSA,TX,79761,48135,Metro,Metro,Metro,1.0,Urban,NONE,4326404000,402,402,325,331
450133,MIDLAND MEMORIAL HOSPITAL,400 ROSALIND REDFERN GROVER PARKWAY,MIDLAND,TX,79701,48329,Metro,Metro,Metro,1.0,Urban,RRC,4326851111,321,321,219,228
450135,TEXAS HEALTH HARRIS METHODIST FORT WORTH,1301 PENNSYLVANIA AVENUE,FORT WORTH,TX,76104,48439,Metro,Metro,Metro,1.0,Urban,NONE,8172502100,610,610,615,662
450137,BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER,1400 EIGHTH AVE,FORT WORTH,TX,76104,48439,Metro,Metro,Metro,1.0,Urban,NONE,8179262544,538,538,354,377
450143,SETON SMITHVILLE REGIONAL HOSPITAL,1201 HILL RD,SMITHVILLE,TX,78957,48021,Metro,Metro,Metro,2.0,Urban,NONE,5122373214,36,36,8,8
450144,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO,720 HOSPITAL DRIVE,ANDREWS,TX,79714,48003,Micro,Micro,Micro,4.0,Rural,SCH,4325232200,85,85,31,30
450147,DETAR HEALTHCARE SYSTEM,506 E SAN ANTONIO ST,VICTORIA,TX,77902,48469,Metro,Metro,Metro,1.0,Urban,NONE,3615757441,334,334,155,188
450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,201 WALLS DRIVE,CLEBURNE,TX,76033,48251,Metro,Metro,Metro,4.1,Rural,NONE,8176412551,137,137,125,109
450152,ADVENTHEALTH CENTRAL TEXAS,2201 S CLEAR CREEK ROAD,KILLEEN,TX,76542,48027,Metro,Metro,Metro,1.0,Urban,NONE,2545267523,232,232,200,208
450154,VAL VERDE REGIONAL MEDICAL CENTER,801 BEDELL AVE,DEL RIO,TX,78840,48465,Micro,Micro,Micro,4.0,Rural,SCH,8307758566,85,93,45,47
450155,HEREFORD REGIONAL MEDICAL CENTER,801 EAST THIRD,HEREFORD,TX,79045,48117,Micro,Micro,Micro,4.0,Rural,NONE,8063642141,42,42,30,30
450162,GRACE MEDICAL CENTER,2412 50TH ST,LUBBOCK,TX,79412,48303,Metro,Metro,Metro,1.0,Urban,NONE,8067884100,123,123,91,92
450163,CHRISTUS SPOHN HOSPITAL KLEBERG,1311 EAST GENERAL CAVAZOS BLVD,KINGSVILLE,TX,78363,48273,Micro,Micro,Micro,4.0,Rural,SCH,3615951661,96,96,49,50
450165,METHODIST HOSPITAL SOUTH,1905 HWY 97 EAST,JOURDANTON,TX,78026,48013,Metro,Metro,Metro,2.0,Urban,SCH,8307693515,67,67,62,67
450176,MISSION REGIONAL MEDICAL CENTER,900 SOUTH BRYAN ROAD,MISSION,TX,78572,48215,Metro,Metro,Metro,1.0,Urban,NONE,9563239000,289,297,265,270
450184,MEMORIAL HERMANN HOSPITAL SYSTEM,1635  NORTH LOOP WEST,HOUSTON,TX,77008,48201,Metro,Metro,Metro,1.0,Urban,NONE,7134486796,1515,1515,1259,1308
450187,SCOTT & WHITE HOSPITAL BRENHAM,700 MEDICAL PARKWAY,BRENHAM,TX,77833,48477,Micro,Micro,Micro,4.0,Rural,NONE,9798366173,99,99,56,50
450192,HILL REGIONAL HOSPITAL,101 CIRCLE DRIVE,HILLSBORO,TX,76645,48217,Neither,Neither,Neither,7.0,Rural,SCH,2545808500,92,92,52,54
450193,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,6720 BERTNER,HOUSTON,TX,77030,48201,Metro,Metro,Metro,1.0,Urban,NONE,8323551000,881,881,621,655
450194,UT HEALTH EAST TEXAS JACKSONVILLE HOSPITAL,501 S RAGSDALE,JACKSONVILLE,TX,75766,48073,Micro,Micro,Micro,4.0,Rural,SCH,9035415000,65,74,37,32
450196,PARIS REGIONAL MEDICAL CENTER,820 CLARKSVILLE ST,PARIS,TX,75460,48277,Micro,Micro,Micro,4.0,Rural,SCH/RRC,9037854521,338,368,217,230
450200,WADLEY REGIONAL MEDICAL CENTER,1000 PINE STREET,TEXARKANA,TX,75501,48037,Metro,Metro,Metro,1.0,Urban,RRC,9037988000,324,370,175,185
450203,MEDICAL CITY WEATHERFORD,713 E ANDERSON ST,WEATHERFORD,TX,76086,48367,Metro,Metro,Metro,4.1,Rural,NONE,8175991190,99,99,72,82
450209,NORTHWEST TEXAS HOSPITAL,1501 S  COULTER ST,AMARILLO,TX,79106,48375,Metro,Metro,Metro,1.0,Urban,RRC,8063541110,495,495,335,347
450210,UT HEALTH EAST TEXAS CARTHAGE HOSPITAL,409 COTTAGE RD,CARTHAGE,TX,75633,48365,Neither,Neither,Neither,7.0,Rural,SCH,0936933841,36,42,41,42
450211,CHI ST LUKES HEALTH MEMORIAL LUFKIN,1201 WEST FRANK STREET,LUFKIN,TX,75901,48005,Micro,Micro,Micro,4.0,Rural,RRC,9366348111,219,271,160,172
450213,UNIVERSITY HEALTH SYSTEM,4502 MEDICAL DR,SAN ANTONIO,TX,78229,48029,Metro,Metro,Metro,1.0,Urban,RRC,2103582637,515,1034,566,606
450219,BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO,200 W OLLIE,LLANO,TX,78643,48299,Neither,Neither,Neither,7.0,Rural,SCH,3252475040,27,27,24,25
450222,HCA HOUSTON HEALTHCARE CONROE,504 MEDICAL CENTER BLVD,CONROE,TX,77304,48339,Metro,Metro,Metro,1.1,Urban,NONE,9365391111,328,328,269,276
450229,HENDRICK MEDICAL CENTER,1900 PINE,ABILENE,TX,79601,48441,Metro,Metro,Metro,1.0,Urban,RRC,3256702000,540,540,312,335
450231,BAPTIST ST ANTHONY'S HOSPITAL,1600 WALLACE BLVD,AMARILLO,TX,79106,48375,Metro,Metro,Metro,1.0,Urban,NONE,8062122000,445,445,341,354
450235,MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,GONZALES,TX,78629,48177,Neither,Neither,Neither,7.0,Rural,SCH,8306727581,35,35,33,34
450236,CHRISTUS MOTHER FRANCES HOSPITAL SULPHUR SPRINGS,115 AIRPORT RD,SULPHUR SPRINGS,TX,75482,48223,Micro,Micro,Micro,4.0,Rural,NONE,9038857671,70,96,80,82
450237,CHRISTUS SANTA ROSA MEDICAL CENTER,2827 BABCOCK ROAD,SAN ANTONIO,TX,78229,48029,Metro,Metro,Metro,1.0,Urban,RRC,2107043342,407,601,391,377
450241,FAITH COMMUNITY HOSPITAL,215 CHISHOLM TRAIL,JACKSBORO,TX,76458,48237,Neither,Neither,Neither,7.0,Rural,SCH,9405676633,41,41,16,17
450243,HAMLIN MEMORIAL HOSPITAL,632 N W SECOND STREET,HAMLIN,TX,79520,48253,Metro,Metro,Metro,10.1,Rural,MDH,3255763646,25,25,25,25
450253,BELLVILLE ST JOSEPH HEALTH CENTER,44 N CUMMINGS ST,BELLVILLE,TX,77418,48015,Metro,Metro,Metro,7.0,Rural,NONE,9798653141,32,32,31,32
450271,WISE REGIONAL HEALTH SYSTEM,609 MEDICAL CENTER DRIVE,DECATUR,TX,76234,48497,Metro,Metro,Metro,7.0,Rural,NONE,9406275921,85,85,95,81
450272,CENTRAL TEXAS MEDICAL CENTER,1301 WONDER WORLD DRIVE,SAN MARCOS,TX,78666,48209,Metro,Metro,Metro,1.0,Urban,NONE,5127533690,170,170,151,157
450289,HARRIS HEALTH SYSTEM,2525 HOLLY HALL,HOUSTON,TX,77054,48201,Metro,Metro,Metro,1.0,Urban,NONE,7135666417,975,975,523,683
450292,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,850 ED HALL,KAUFMAN,TX,75142,48257,Metro,Metro,Metro,2.0,Urban,NONE,9729327200,73,91,65,63
450299,CHI ST JOSEPH HEALTH COLLEGE STATION HOSPITAL,1604 ROCK PRAIRIE ROAD,COLLEGE STATION,TX,77842,48041,Metro,Metro,Metro,1.0,Urban,NONE,9797645151,142,167,145,152
450324,TEXOMA MEDICAL CENTER,5016 S US HIGHWAY 75,DENISON,TX,75020,48181,Metro,Metro,Metro,1.0,Urban,NONE,9034164000,326,326,253,329
450330,OAKBEND MEDICAL CENTER,1705 JACKSON ST,RICHMOND,TX,77469,48157,Metro,Metro,Metro,1.0,Urban,NONE,2813413000,243,243,139,128
450340,SAN ANGELO COMMUNITY MEDICAL CENTER,3501 KNICKERBOCKER ROAD,SAN ANGELO,TX,76904,48451,Metro,Metro,Metro,1.0,Urban,NONE,3259499511,171,171,126,131
450346,BAPTIST BEAUMONT HOSPITAL,3080 COLLEGE STREET,BEAUMONT,TX,77701,48245,Metro,Metro,Metro,1.0,Urban,RRC,4092125012,401,483,348,361
450347,HUNTSVILLE MEMORIAL HOSPITAL,110 MEMORIAL HOSPITAL DRIVE,HUNTSVILLE,TX,77340,48471,Micro,Micro,Micro,4.0,Rural,NONE,9362913411,123,144,86,90
450348,FALLS COMMUNITY HOSPITAL AND CLINIC,322 COLEMAN STREET,MARLIN,TX,76661,48145,Metro,Metro,Metro,7.0,Rural,SCH,2548033561,44,44,35,36
450351,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,411 N BELKNAP ST,STEPHENVILLE,TX,76401,48143,Micro,Micro,Micro,4.0,Rural,SCH,2549651500,98,98,52,50
450352,HUNT REGIONAL MEDICAL CENTER,4215 JOE RAMSEY BLVD,GREENVILLE,TX,75401,48231,Metro,Metro,Metro,4.0,Rural,NONE,9034085000,157,192,113,122
450358,HOUSTON METHODIST HOSPITAL,6565 FANNIN,HOUSTON,TX,77030,48201,Metro,Metro,Metro,1.0,Urban,NONE,7137902221,1299,1299,867,956
450369,CHILDRESS REGIONAL MEDICAL CENTER,HWY 83 NORTH,CHILDRESS,TX,79201,48075,Neither,Neither,Neither,7.0,Rural,SCH,9409376371,39,39,37,39
450370,COLUMBUS COMMUNITY HOSPITAL,110 SHULT DR,COLUMBUS,TX,78934,48089,Neither,Neither,Neither,7.0,Rural,SCH,9797322371,36,40,37,40
